tram 34;C0916207;556186;[];['Organic Chemical', 'Pharmacologic Substance'];Chemicals & Drugs;"[""stimulates""]";"[""SemMedDB""]";angiotensinogen;410561;[];['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];Chemicals & Drugs;"[""is associated with""]";"[""SemMedDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;[];[];Prediction task
tram 34;C0916207;556186;[];['Organic Chemical', 'Pharmacologic Substance'];Chemicals & Drugs;"[""treats""]";"[""SemMedDB""]";symptoms;3803465;[];['Sign or Symptom'];Disorders;"[""diagnoses"", ""is a""]";"[""SemMedDB"", ""SemMedDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;[];[];Prediction task
tram 34;C0916207;556186;[];['Organic Chemical', 'Pharmacologic Substance'];Chemicals & Drugs;"[""disrupts""]";"[""SemMedDB""]";calcified (qualifier);3697213;[];['Qualitative Concept'];Concepts & Ideas;"[""coexists with"", ""coexists with""]";"[""SemMedDB"", ""SemMedDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;[];[];Prediction task
tram 34;C0916207;556186;[];['Organic Chemical', 'Pharmacologic Substance'];Chemicals & Drugs;"[""stimulates""]";"[""SemMedDB""]";calcium;352545;[];['Chemical Viewed Structurally', 'Pharmacologic Substance', 'Biologically Active Substance', 'Element, Ion, or Isotope'];Chemicals & Drugs;"[""is associated with""]";"[""SemMedDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;[];[];Prediction task
tram 34;C0916207;556186;[];['Organic Chemical', 'Pharmacologic Substance'];Chemicals & Drugs;"[""is not location of""]";"[""SemMedDB""]";myocytes, smooth muscle;351194;[];['Cell'];Anatomy;"[""is location of""]";"[""SemMedDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;[];[];Prediction task
tram 34;C0916207;556186;[];['Organic Chemical', 'Pharmacologic Substance'];Chemicals & Drugs;"[""treats""]";"[""SemMedDB""]";fibrosis;333725;[];['Finding', 'Pathologic Function'];Disorders;"[""coexists with"", ""coexists with""]";"[""SemMedDB"", ""SemMedDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;[];[];Prediction task
tram 34;C0916207;556186;[];['Organic Chemical', 'Pharmacologic Substance'];Chemicals & Drugs;"[""interacts with""]";"[""SemMedDB""]";cations;273649;[];['Chemical Viewed Structurally'];Chemicals & Drugs;"[""causes""]";"[""SemMedDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;[];[];Prediction task
tram 34;C0916207;556186;[];['Organic Chemical', 'Pharmacologic Substance'];Chemicals & Drugs;"[""affects""]";"[""SemMedDB""]";growth;2653467;[];['Organism Function'];Physiology;"[""is manifestation of"", ""causes"", ""is associated with"", ""affects""]";"[""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;[];[];Prediction task
tram 34;C0916207;556186;[];['Organic Chemical', 'Pharmacologic Substance'];Chemicals & Drugs;"[""inhibits""]";"[""SemMedDB""]";CCL2 (homo sapiens);2486137;['homo sapiens'];['Gene or Genome'];Genes & Molecular Sequences;"[""is associated with"", ""affects""]";"[""SemMedDB"", ""SemMedDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;[];[];Prediction task
tram 34;C0916207;556186;[];['Organic Chemical', 'Pharmacologic Substance'];Chemicals & Drugs;"[""disrupts"", ""treats""]";"[""SemMedDB"", ""SemMedDB""]";neoplasms;1366375;[];['Finding', 'Neoplastic Process'];Disorders;"[""coexists with"", ""is a""]";"[""SemMedDB"", ""SemMedDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;[];[];Prediction task
tram 34;C0916207;556186;[];['Organic Chemical', 'Pharmacologic Substance'];Chemicals & Drugs;"[""inhibits""]";"[""SemMedDB""]";cyclin-dependent kinase 4;128011;[];['Amino Acid, Peptide, or Protein', 'Enzyme'];Chemicals & Drugs;"[""is associated with""]";"[""SemMedDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;[];[];Prediction task
tram 34;C0916207;556186;[];['Organic Chemical', 'Pharmacologic Substance'];Chemicals & Drugs;"[""inhibits""]";"[""SemMedDB""]";transforming growth factor beta;1155727;[];['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];Chemicals & Drugs;"[""is associated with""]";"[""SemMedDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;[];[];Prediction task
tram 34;C0916207;556186;[];['Organic Chemical', 'Pharmacologic Substance'];Chemicals & Drugs;"[""uses""]";"[""SemMedDB""]";therapeutic procedure;1036614;[];['Therapeutic or Preventive Procedure'];Procedures;"[""does not treat"", ""predisposes"", ""affects"", ""treats""]";"[""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;[];[];Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""is parent of""]";"[""MSH""]";i-2190a;6304264;[];['Organic Chemical', 'Pharmacologic Substance'];Chemicals & Drugs;"[""treats""]";"[""CTD""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""is parent of""]";"[""MSH""]";ay 22-989;2203578;[];['Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""treats""]";"[""CTD""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""is parent of"", ""is a"", ""inhibits""]";"[""SemMedDB"", ""SemMedDB"", ""MSH""]";rapamune;1147089;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""treats""]";"[""CTD""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""interacts with"", ""is higher than"", ""is compared with"", ""does not inhibit"", ""stimulates"", ""is the same as"", ""inhibits"", ""is a"", ""interacts with"", ""is a"", ""is compared with"", ""is parent of"", ""coexists with"", ""inhibits""]";"[""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""MTH""]";everolimus;976267;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];Chemicals & Drugs;"[""treats""]";"[""SemMedDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""coexists with"", ""inhibits"", ""is a"", ""is compared with"", ""is parent of"", ""interacts with"", ""is a"", ""inhibits"", ""interacts with"", ""stimulates""]";"[""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""CSP""]";immunosuppressive agents;2561482;[];['Pharmacologic Substance', 'Immunologic Factor'];Chemicals & Drugs;"[""treats""]";"[""SemMedDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""prevents"", ""does not affect"", ""affects"", ""treats""]";"[""CTD"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB""]";polycystic kidney diseases;877542;[];['Congenital Abnormality', 'Disease or Syndrome', 'Anatomical Abnormality'];Disorders;"[""is parent of"", ""is a"", ""complicates"", ""affects"", ""causes"", ""causes"", ""is manifestation of"", ""coexists with"", ""is a"", ""is location of"", ""is manifestation of"", ""is location of""]";"[""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""OMIM"", ""MSH""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""treats""]";"[""CTD""]";polycystic kidney, autosomal dominant;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""is associated with""]";"[""OMIM""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""treats""]";"[""CTD""]";polycystic kidney, type 1 autosomal dominant disease;303624;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""is parent of""]";"[""MSH""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""treats""]";"[""CTD""]";polycystic kidney disease, type 2;2160661;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""is parent of""]";"[""MSH""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""is location of"", ""is part of"", ""affects""]";"[""HMDB"", ""SemMedDB"", ""SemMedDB""]";kidney;838590;[];['Body Part, Organ, or Organ Component'];Anatomy;"[""is location of"", ""is located at""]";"[""SemMedDB"", ""SNMI""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""stimulates"", ""inhibits""]";"[""CTD"", ""CTD""]";MYC (homo sapiens);106541;['homo sapiens'];['Gene or Genome'];Genes & Molecular Sequences;"[""is associated with""]";"[""CTD""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""inhibits""]";"[""CTD""]";POSTN (homo sapiens);3197969;['homo sapiens'];['Gene or Genome'];Genes & Molecular Sequences;"[""gene product variant causes""]";"[""Cross species Phenotype Ontology""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""inhibits"", ""affects"", ""stimulates""]";"[""CTD"", ""CTD"", ""CTD""]";AR (homo sapiens);2433074;['homo sapiens'];['Gene or Genome'];Genes & Molecular Sequences;"[""gene product is biomarker type""]";"[""Cross species Phenotype Ontology""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""inhibits""]";"[""CTD""]";EDN1 (homo sapiens);2396855;['homo sapiens'];['Gene or Genome'];Genes & Molecular Sequences;"[""gene product is biomarker type"", ""gene product variant causes""]";"[""Cross species Phenotype Ontology"", ""Cross species Phenotype Ontology""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""inhibits""]";"[""CTD""]";PCNA (homo sapiens);2395569;['homo sapiens'];['Gene or Genome'];Genes & Molecular Sequences;"[""gene product is biomarker type""]";"[""Cross species Phenotype Ontology""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""inhibits"", ""affects"", ""inhibits"", ""stimulates""]";"[""CTD"", ""CTD"", ""CTD"", ""CTD""]";TNF (homo sapiens);1520181;['homo sapiens'];['Gene or Genome'];Genes & Molecular Sequences;"[""gene product variant causes"", ""gene product is biomarker type""]";"[""Cross species Phenotype Ontology"", ""Cross species Phenotype Ontology""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""stimulates"", ""inhibits""]";"[""CTD"", ""CTD""]";HMOX1 (homo sapiens);1508902;['homo sapiens'];['Gene or Genome'];Genes & Molecular Sequences;"[""gene product is biomarker type""]";"[""Cross species Phenotype Ontology""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""inhibits""]";"[""CTD""]";FGF7 (homo sapiens);1432349;['homo sapiens'];['Gene or Genome'];Genes & Molecular Sequences;"[""gene product is biomarker type""]";"[""Cross species Phenotype Ontology""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""inhibits"", ""stimulates""]";"[""CTD"", ""CTD""]";ethanol;3698176;[];['Chemical Viewed Structurally', 'Organic Chemical'];Chemicals & Drugs;"[""treats""]";"[""SemMedDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""inhibits""]";"[""CTD""]";AGT (homo sapiens);1519767;['homo sapiens'];['Gene or Genome'];Genes & Molecular Sequences;"[""gene product is biomarker type"", ""gene product variant causes"", ""is associated with""]";"[""Cross species Phenotype Ontology"", ""Cross species Phenotype Ontology"", ""SemMedDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""inhibits""]";"[""CTD""]";RAF1 (homo sapiens);1513695;['homo sapiens'];['Gene or Genome'];Genes & Molecular Sequences;"[""affects"", ""is associated with"", ""treats""]";"[""SemMedDB"", ""SemMedDB"", ""SemMedDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""inhibits""]";"[""CTD""]";BTK (homo sapiens);1479094;['homo sapiens'];['Gene or Genome'];Genes & Molecular Sequences;"[""is associated with""]";"[""SemMedDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""stimulates""]";"[""CTD""]";LAMC2 (homo sapiens);3805858;['homo sapiens'];['Gene or Genome'];Genes & Molecular Sequences;"[""gene product is biomarker type""]";"[""Cross species Phenotype Ontology""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""inhibits""]";"[""CTD""]";CDK4 (homo sapiens);2396854;['homo sapiens'];['Gene or Genome'];Genes & Molecular Sequences;"[""gene product is biomarker type""]";"[""Cross species Phenotype Ontology""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""stimulates""]";"[""CTD""]";REN (homo sapiens);2059728;['homo sapiens'];['Gene or Genome'];Genes & Molecular Sequences;"[""gene product is biomarker type""]";"[""Cross species Phenotype Ontology""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""stimulates"", ""inhibits"", ""disrupts""]";"[""CTD"", ""CTD"", ""CTD""]";INS (homo sapiens);1655691;['homo sapiens'];['Gene or Genome'];Genes & Molecular Sequences;"[""gene product is biomarker type""]";"[""Cross species Phenotype Ontology""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""stimulates"", ""inhibits""]";"[""CTD"", ""CTD""]";IL6 (homo sapiens);1513095;['homo sapiens'];['Gene or Genome'];Genes & Molecular Sequences;"[""gene product variant causes""]";"[""Cross species Phenotype Ontology""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""inhibits"", ""stimulates"", ""augments""]";"[""CTD"", ""CTD"", ""CTD""]";IGF1 (homo sapiens);1512441;['homo sapiens'];['Gene or Genome'];Genes & Molecular Sequences;"[""gene product is biomarker type"", ""gene product variant causes""]";"[""Cross species Phenotype Ontology"", ""Cross species Phenotype Ontology""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""stimulates"", ""affects"", ""inhibits""]";"[""CTD"", ""CTD"", ""CTD""]";PPARG (homo sapiens);1391891;['homo sapiens'];['Gene or Genome'];Genes & Molecular Sequences;"[""gene product is biomarker type"", ""is associated with""]";"[""CTD"", ""Cross species Phenotype Ontology""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""interacts with""]";"[""SemMedDB""]";proline;619292;[];['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];Chemicals & Drugs;"[""is manifestation of""]";"[""HMDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
sirolimus;C0072980;976656;[];['Chemical Viewed Structurally', 'Organic Chemical', 'Antibiotic'];Chemicals & Drugs;"[""inhibits"", ""stimulates"", ""interacts with"", ""interacts with""]";"[""SemMedDB"", ""SemMedDB"", ""SemMedDB"", ""SemMedDB""]";serine;1240089;[];['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];Chemicals & Drugs;"[""is manifestation of""]";"[""HMDB""]";polycystic kidney, autosomal dominant;C0085413;571823;[];['Congenital Abnormality', 'Disease or Syndrome'];Disorders;"[""treats""]";"[""CTD""]";Prediction task
